X,Y,OBJECTID,Offense,OffGen,BeginDate,EndDate,Location,Day
-117.426512453509488,47.654473854185824,461,VEH-PROWL,Vehicle Prowling,2014-01-09T18:20:00.000Z,2014-01-09T20:30:00.000Z,W 2Nd Av,Wednesday
-117.426512453509488,47.654473854185824,462,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T18:20:00.000Z,2014-01-09T20:30:00.000Z,W 2Nd Av,Wednesday
-117.396558673549251,47.675968955525263,463,THEFT-SHOPLIFTING,Theft,2014-01-09T21:30:00.000Z,2014-01-09T21:35:00.000Z,2000 Block Of N Hamilton St,Wednesday
-117.446148739231162,47.668879385214026,464,VEH-THEFT,Vehicle Theft,2014-01-09T20:21:00.000Z,2014-01-09T20:21:00.000Z,2300 Block Of W Sharp Av,Wednesday
-117.429890067188936,47.685811760274618,465,DRUGS-POSSESS,Drugs,2014-01-09T18:10:00.000Z,2014-01-09T18:10:00.000Z,1200 Block Of W Frederick Av,Wednesday
-117.435671185057274,47.675839218504585,466,ASSAULT-SIMPLE,Assault,2014-01-09T22:36:00.000Z,2014-01-09T22:36:00.000Z,1600 Block Of W Shannon Av,Wednesday
-117.410988592639583,47.700983315861919,467,THEFT-FROM BUILDING,Theft,2014-01-09T20:53:00.000Z,2014-01-09T20:53:00.000Z,4700 Block Of N Division St,Wednesday
-117.40443640623829,47.697646927762491,468,ASSAULT-SIMPLE,Assault,2014-01-10T00:15:00.000Z,2014-01-10T00:15:00.000Z,400 Block Of E Longfellow Av,Thursday
-117.402087888067229,47.707411454125797,469,BURGLARY-RESIDNTL,Burglary,2014-01-10T00:03:00.000Z,2014-01-10T00:03:00.000Z,500 Block Of E North Av,Thursday
-117.402087888067229,47.707411454125797,470,DRUGS-POSSESS,Drugs,2014-01-10T00:03:00.000Z,2014-01-10T00:03:00.000Z,500 Block Of E North Av,Thursday
-117.42718724318874,47.700996774159485,471,ASSAULT-SUB BDLY HARM,Assault,2014-01-10T01:59:00.000Z,2014-01-10T01:59:00.000Z,4700 Block Of N Madison St,Thursday
-117.358780252709835,47.685173879565269,472,VEH-PROWL,Vehicle Prowling,2014-01-10T01:10:00.000Z,2014-01-10T03:00:00.000Z,3500 Block Of E Fairview Av,Thursday
-117.406119335472823,47.709099727417261,473,DRUGS-POSSESS,Drugs,2014-01-10T01:27:00.000Z,2014-01-10T01:27:00.000Z,5600 Block Of N Lidgerwood St,Thursday
-117.402753036613845,47.673908233943948,474,VEH-THEFT,Vehicle Theft,2014-01-10T02:11:00.000Z,2014-01-10T02:11:00.000Z,500 Block Of E Nora Av,Thursday
-117.472388057679737,47.728100751319523,475,VEH-PROWL,Vehicle Prowling,2014-01-09T23:00:00.000Z,2014-01-10T07:10:00.000Z,4200 Block Of W Arrowhead Rd,Wednesday
-117.371893220561248,47.704160031080164,476,VEH-PROWL,Vehicle Prowling,2014-01-09T22:00:00.000Z,2014-01-10T07:30:00.000Z,2600 Block Of E Queen Av,Wednesday
-117.371893220561248,47.704160031080164,477,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T22:00:00.000Z,2014-01-10T07:30:00.000Z,2600 Block Of E Queen Av,Wednesday
-117.395418872092947,47.6270132618003,478,THEFT-OPEN AREA,Theft,2014-01-10T06:00:00.000Z,2014-01-10T07:30:00.000Z,3000 Block Of S Arthur St,Thursday
-117.376151188183925,47.703345295014536,479,BURGLARY-GARAGE,Burglary,2014-01-09T22:00:00.000Z,2014-01-10T07:00:00.000Z,5000 Block Of N Stone St,Wednesday
-117.376151188183925,47.703345295014536,480,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T22:00:00.000Z,2014-01-10T07:00:00.000Z,5000 Block Of N Stone St,Wednesday
-117.3963489709718,47.715059499140189,481,THEFT-SHOPLIFTING,Theft,2014-01-10T08:30:00.000Z,2014-01-10T08:30:00.000Z,900 Block Of E Francis Av,Thursday
-117.411155543554941,47.678592954144769,482,THEFT-OPEN AREA,Theft,2014-01-09T22:00:00.000Z,2014-01-10T09:00:00.000Z,2300 Block Of N Division St,Wednesday
-117.411155543554941,47.678592954144769,483,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T22:00:00.000Z,2014-01-10T09:00:00.000Z,2300 Block Of N Division St,Wednesday
-117.41518725759002,47.657402652311518,484,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T20:00:00.000Z,2014-01-10T08:00:00.000Z,200 Block Of W Sprague Av,Wednesday
-117.331483005121285,47.675635550179685,485,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-09T23:00:00.000Z,2014-01-10T07:00:00.000Z,5300 Block Of E Commerce Av,Wednesday
-117.4390101687016,47.719002744845298,486,VEH-PROWL,Vehicle Prowling,2014-01-10T09:35:00.000Z,2014-01-10T09:35:00.000Z,1800 Block Of W Northridge Ct,Thursday
-117.407832156903808,47.720418906276414,487,THEFT-FROM BUILDING,Theft,2014-01-10T07:30:00.000Z,2014-01-10T07:30:00.000Z,7000 Block Of N Colton St,Thursday
-117.388130113650433,47.686710395973066,488,VEH-THEFT,Vehicle Theft,2014-01-10T07:22:00.000Z,2014-01-10T07:22:00.000Z,1500 Block Of E Dalton Av,Thursday
-117.355970782860098,47.652722025125826,489,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-07T23:00:00.000Z,2014-01-10T07:00:00.000Z,3700 Block Of E 4Th Av,Monday
-117.405922771176705,47.690032586764126,490,VEH-PROWL,Vehicle Prowling,2014-01-09T17:00:00.000Z,2014-01-10T10:55:00.000Z,300 Block Of E Glass Av,Wednesday
-117.405922771176705,47.690032586764126,491,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T17:00:00.000Z,2014-01-10T10:55:00.000Z,300 Block Of E Glass Av,Wednesday
-117.41098969638918,47.700719906022002,492,VEH-PROWL,Vehicle Prowling,2014-01-10T10:10:00.000Z,2014-01-10T10:20:00.000Z,4700 Block Of N Division St,Thursday
-117.373479589175403,47.686762990639672,493,VEH-PROWL,Vehicle Prowling,2014-01-09T22:30:00.000Z,2014-01-10T11:00:00.000Z,3200 Block Of N Cook St,Wednesday
-117.373479589175403,47.686762990639672,494,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T22:30:00.000Z,2014-01-10T11:00:00.000Z,3200 Block Of N Cook St,Wednesday
-117.411232457111623,47.70116901356181,495,THEFT-FROM BUILDING,Theft,2014-01-04T12:02:00.000Z,2014-01-10T12:02:00.000Z,4800 Block Of N Division St,Friday
-117.381518570083998,47.693057970743787,496,BURGLARY-RESIDNTL,Burglary,2014-01-10T08:19:00.000Z,2014-01-10T08:19:00.000Z,1900 Block Of E Empire Av,Thursday
-117.403306337551953,47.719182359005785,497,BURGLARY-RESIDNTL,Burglary,2014-01-10T10:53:00.000Z,2014-01-10T10:53:00.000Z,6900 Block Of N Wiscomb St,Thursday
-117.408404449899379,47.642670956906542,498,DRUGS-POSSESS,Drugs,2014-01-10T12:00:00.000Z,2014-01-10T12:00:00.000Z,1400 Block Of S Grand Bl,Thursday
-117.470956607690326,47.708515075120623,499,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-09T20:00:00.000Z,2014-01-10T12:30:00.000Z,4000 Block Of W Rowan Av,Wednesday
-117.457440682067713,47.712231610652132,500,VEH-PROWL,Vehicle Prowling,2014-01-09T19:00:00.000Z,2014-01-10T07:00:00.000Z,3100 Block Of W Eloika Av,Wednesday
-117.428870938618715,47.71164780914944,501,ASSAULT-SIMPLE,Assault,2014-01-09T09:40:00.000Z,2014-01-09T09:40:00.000Z,1200 Block Of W Central Av,Wednesday
-117.385720224204093,47.693503550842834,502,ASSAULT-SIMPLE,Assault,2014-01-10T13:00:00.000Z,2014-01-10T13:06:00.000Z,1600 Block Of E Garland Av,Thursday
-117.438258145765133,47.685306871251015,503,VEH-PROWL,Vehicle Prowling,2014-01-09T22:00:00.000Z,2014-01-10T12:00:00.000Z,3000 Block Of N Oak St,Wednesday
-117.442018345214791,47.663446503757825,504,BURGLARY-GARAGE,Burglary,2014-01-04T13:27:00.000Z,2014-01-04T13:27:00.000Z,2000 Block Of W College Av,Friday
-117.442018345214791,47.663446503757825,505,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-04T13:27:00.000Z,2014-01-04T13:27:00.000Z,2000 Block Of W College Av,Friday
-117.412770124850795,47.676720527977849,506,VEH-PROWL,Vehicle Prowling,2014-01-09T12:30:00.000Z,2014-01-09T13:00:00.000Z,100 Block Of W Knox Av,Wednesday
-117.380242252553302,47.701553883478255,507,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-10T00:00:00.000Z,2014-01-10T13:45:00.000Z,4800 Block Of N Martin St,Thursday
-117.425191096443413,47.649231338225377,508,ASSAULT-SIMPLE,Assault,2014-01-10T12:38:00.000Z,2014-01-10T12:38:00.000Z,900 Block Of W 7Th Av,Thursday
-117.432634212413447,47.66525488076875,509,THEFT-SHOPLIFTING,Theft,2014-01-10T14:45:00.000Z,2014-01-10T14:45:00.000Z,1400 Block Of W Mallon Av,Thursday
-117.407150696416878,47.73807104336953,510,ROBBERY-COMMERCIAL,Robbery,2014-01-10T06:10:00.000Z,2014-01-10T06:10:00.000Z,8800 Block Of N Colton St,Thursday
-117.406140902546085,47.712590999128714,511,THEFT-FROM BUILDING,Theft,2014-01-08T00:00:00.000Z,2014-01-08T23:59:00.000Z,6000 Block Of N Lidgerwood St,Tuesday
-117.406140902546085,47.712590999128714,512,THEFT-FROM BUILDING,Theft,2014-01-10T00:00:00.000Z,2014-01-10T15:25:00.000Z,6000 Block Of N Lidgerwood St,Thursday
-117.411155721971596,47.668414732139155,513,ASSAULT-SIMPLE,Assault,2014-01-10T15:08:00.000Z,2014-01-10T15:08:00.000Z,1200 Block Of N Division St,Thursday
-117.401723505246395,47.653575522637311,514,BURGLARY-FENCED AREA,Burglary,2014-01-10T14:01:00.000Z,2014-01-10T14:01:00.000Z,600 Block Of E 3Rd Av,Thursday
-117.401723505246395,47.653575522637311,515,VEH-THEFT,Vehicle Theft,2014-01-10T14:01:00.000Z,2014-01-10T14:01:00.000Z,600 Block Of E 3Rd Av,Thursday
-117.401723505246395,47.653575522637311,516,VEH-THEFT-TRAILER,Vehicle Theft,2014-01-10T14:01:00.000Z,2014-01-10T14:01:00.000Z,600 Block Of E 3Rd Av,Thursday
-117.443612426679124,47.65744313446163,517,VEH-THEFT,Vehicle Theft,2014-01-10T14:55:00.000Z,2014-01-10T14:55:00.000Z,2100 Block Of W Riverside Av,Thursday
-117.444674378008159,47.700574269546962,518,THEFT-SHOPLIFTING,Theft,2014-01-10T15:59:00.000Z,2014-01-10T15:59:00.000Z,2300 Block Of W Wellesley Av,Thursday
-117.405859916833549,47.741352723100775,519,THEFT-SHOPLIFTING,Theft,2014-01-10T15:17:00.000Z,2014-01-10T15:17:00.000Z,9200 Block Of N Colton St,Thursday
-117.383150238713,47.675047558389466,520,ASSAULT-WEAPON,Assault,2014-01-10T17:29:00.000Z,2014-01-10T17:29:00.000Z,1800 Block Of E South Riverton Av,Thursday
-117.383150238713,47.675047558389466,521,ASSAULT-SIMPLE,Assault,2014-01-10T17:29:00.000Z,2014-01-10T17:29:00.000Z,1800 Block Of E South Riverton Av,Thursday
-117.405859916833549,47.741352723100775,522,THEFT-SHOPLIFTING,Theft,2014-01-10T16:18:00.000Z,2014-01-10T16:18:00.000Z,9200 Block Of N Colton St,Thursday
-117.437228734596687,47.668174603183154,523,ASSAULT-SIMPLE,Assault,2014-01-10T15:04:00.000Z,2014-01-10T15:04:00.000Z,1200 Block Of N Ash St,Thursday
-117.395313718832497,47.711658371361828,524,THEFT-FROM BUILDING,Theft,2014-01-10T12:00:00.000Z,2014-01-10T12:00:00.000Z,5900 Block Of N Nevada St,Thursday
-117.464624014461123,47.700784475966664,525,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T12:00:00.000Z,2014-01-10T12:00:00.000Z,3600 Block Of W Wellesley Av,Thursday
-117.437779386169908,47.695550242755175,526,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T18:35:00.000Z,2014-01-10T18:35:00.000Z,4100 Block Of N Oak St,Thursday
-117.429506395890314,47.650309961671191,527,ASSAULT-SIMPLE,Assault,2014-01-10T17:44:00.000Z,2014-01-10T17:44:00.000Z,W 6Th Av,Thursday
-117.387650200708308,47.684755705345317,528,BURGLARY-RESIDNTL,Burglary,2014-01-10T08:01:00.000Z,2014-01-10T08:01:00.000Z,2900 Block Of N Hogan St,Thursday
-117.41333703278049,47.62182893791072,529,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T06:45:00.000Z,2014-01-10T06:45:00.000Z,100 Block Of W 36Th Av,Thursday
-117.436475394276314,47.700881675620117,530,THEFT-SHOPLIFTING,Theft,2014-01-10T21:10:00.000Z,2014-01-10T21:10:00.000Z,1700 Block Of W Wellesley Av,Thursday
-117.444674378008159,47.700574269546962,531,VEH-PROWL,Vehicle Prowling,2014-01-10T18:00:00.000Z,2014-01-10T19:00:00.000Z,2300 Block Of W Wellesley Av,Thursday
-117.432713075892721,47.643570100866732,532,ASSAULT-SIMPLE,Assault,2014-01-10T20:27:00.000Z,2014-01-10T20:27:00.000Z,1400 Block Of W 13Th Av,Thursday
-117.42209068919945,47.659033972980708,533,ASSAULT-SIMPLE,Assault,2014-01-10T20:40:00.000Z,2014-01-10T20:40:00.000Z,W Main Av,Thursday
-117.395098103354798,47.717000345446557,534,ROBBERY-COMMERCIAL,Robbery,2014-01-10T20:48:00.000Z,2014-01-10T20:48:00.000Z,6500 Block Of N Nevada St,Thursday
-117.367455352644441,47.605854396781531,535,ASSAULT-SIMPLE,Assault,2014-01-10T21:35:00.000Z,2014-01-10T21:35:00.000Z,3000 Block Of E 53Rd Av,Thursday
-117.485452205950537,47.699977000139789,536,ASSAULT-SIMPLE,Assault,2014-01-11T03:03:00.000Z,2014-01-11T03:03:00.000Z,4600 Block Of N Hartley St,Friday
-117.485452205950537,47.699977000139789,537,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T03:03:00.000Z,2014-01-11T03:03:00.000Z,4600 Block Of N Hartley St,Friday
-117.42547630177225,47.653614095400641,538,BURGLARY-COMMERCIAL,Burglary,2014-01-11T05:10:00.000Z,2014-01-11T05:10:00.000Z,900 Block Of W 3Rd Av,Friday
-117.464887778918182,47.71708129991714,539,VEH-PROWL,Vehicle Prowling,2014-01-11T02:00:00.000Z,2014-01-11T02:00:00.000Z,6500 Block Of N Fotheringham St,Friday
-117.419004129601731,47.623052948082581,540,VEH-PROWL,Vehicle Prowling,2014-01-10T21:00:00.000Z,2014-01-11T06:45:00.000Z,3500 Block Of S Lincoln Dr,Thursday
-117.419004129601731,47.623052948082581,541,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T21:00:00.000Z,2014-01-11T06:45:00.000Z,3500 Block Of S Lincoln Dr,Thursday
-117.481280535018783,47.737706186873908,542,VEH-PROWL,Vehicle Prowling,2014-01-10T23:00:00.000Z,2014-01-11T02:50:00.000Z,8700 Block Of N James Dr,Thursday
-117.481280535018783,47.737706186873908,543,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T23:00:00.000Z,2014-01-11T02:50:00.000Z,8700 Block Of N James Dr,Thursday
-117.439347589009984,47.664346575770217,544,BURGLARY-GARAGE,Burglary,2014-01-10T17:00:00.000Z,2014-01-11T08:15:00.000Z,1800 Block Of W Broadway Av,Thursday
-117.439347589009984,47.664346575770217,545,VEH-PROWL,Vehicle Prowling,2014-01-10T17:00:00.000Z,2014-01-11T08:15:00.000Z,1800 Block Of W Broadway Av,Thursday
-117.439347589009984,47.664346575770217,546,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-10T17:00:00.000Z,2014-01-11T08:15:00.000Z,1800 Block Of W Broadway Av,Thursday
-117.425094723442314,47.687915838713714,547,VEH-THEFT,Vehicle Theft,2014-01-11T05:30:00.000Z,2014-01-11T05:30:00.000Z,3300 Block Of N Lincoln St,Friday
-117.431004909377478,47.648263710829177,548,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-11T00:00:00.000Z,2014-01-11T07:00:00.000Z,800 Block Of S Adams St,Friday
-117.431004909377478,47.648263710829177,549,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T00:00:00.000Z,2014-01-11T07:00:00.000Z,800 Block Of S Adams St,Friday
-117.353456695010891,47.630161197270091,550,VEH-PROWL,Vehicle Prowling,2014-01-11T05:10:00.000Z,2014-01-11T05:10:00.000Z,3900 Block Of E 27Th Av,Friday
-117.353456695010891,47.630161197270091,551,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T05:10:00.000Z,2014-01-11T05:10:00.000Z,3900 Block Of E 27Th Av,Friday
-117.386886811949765,47.613651352712814,552,THEFT-IDENTITY,Theft,2014-01-10T09:00:00.000Z,2014-01-11T10:00:00.000Z,1600 Block Of E 44Th Av,Thursday
-117.374815848239507,47.702580284431527,553,BURGLARY-RESIDNTL,Burglary,2014-01-11T09:23:00.000Z,2014-01-11T09:23:00.000Z,4900 Block Of N Altamont St,Friday
-117.382412144347228,47.703219523410212,554,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-10T21:00:00.000Z,2014-01-11T09:00:00.000Z,5000 Block Of N Magnolia St,Thursday
-117.435569147018171,47.718952345691683,555,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T04:00:00.000Z,2014-01-11T10:59:00.000Z,6700 Block Of N Country Homes Bl,Friday
-117.420752252004419,47.682689868767376,556,BURGLARY-RESIDNTL,Burglary,2014-01-11T09:44:00.000Z,2014-01-11T09:44:00.000Z,600 Block Of W Buckeye Av,Friday
-117.534970761707655,47.643212811641106,557,VEH-THEFT,Vehicle Theft,2014-01-11T10:06:00.000Z,2014-01-11T10:06:00.000Z,9000 Block Of W Us 2 Hy ,Friday
-117.369450364478737,47.70074053337904,558,VEH-PROWL,Vehicle Prowling,2014-01-03T00:00:00.000Z,2014-01-11T11:22:00.000Z,4700 Block Of N Nelson St,Thursday
-117.369450364478737,47.70074053337904,559,BURGLARY-GARAGE,Burglary,2014-01-03T00:00:00.000Z,2014-01-11T11:22:00.000Z,4700 Block Of N Nelson St,Thursday
-117.364797794174692,47.704237873360668,560,THEFT-FROM BUILDING,Theft,2014-01-04T11:49:00.000Z,2014-01-04T11:49:00.000Z,5100 Block Of N Market St,Friday
-117.374816395605691,47.702572068310111,561,THEFT-OPEN AREA,Theft,2014-01-10T12:30:00.000Z,2014-01-10T16:30:00.000Z,4900 Block Of N Altamont St,Thursday
-117.374815848239507,47.702580284431527,562,BURGLARY-RESIDNTL,Burglary,2014-01-11T09:54:00.000Z,2014-01-11T09:54:00.000Z,4900 Block Of N Altamont St,Friday
-117.414945135002569,47.654538676952392,563,VEH-PROWL,Vehicle Prowling,2014-01-11T10:00:00.000Z,2014-01-11T11:00:00.000Z,W 2Nd Av,Friday
-117.414945135002569,47.654538676952392,564,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T10:00:00.000Z,2014-01-11T11:00:00.000Z,W 2Nd Av,Friday
-117.405859916833549,47.741352723100775,565,THEFT-SHOPLIFTING,Theft,2014-01-11T10:06:00.000Z,2014-01-11T10:06:00.000Z,9200 Block Of N Colton St,Friday
-117.385666757345803,47.728466203081311,566,BURGLARY-GARAGE,Burglary,2014-01-10T13:02:00.000Z,2014-01-11T13:02:00.000Z,1700 Block Of E Lincoln Rd,Thursday
-117.431018835277143,47.649043471147088,567,VEH-PROWL,Vehicle Prowling,2014-01-11T03:00:00.000Z,2014-01-11T13:21:00.000Z,700 Block Of S Adams St,Friday
-117.3716880349874,47.670717752760432,568,THEFT-FROM BUILDING,Theft,2014-01-08T00:00:00.000Z,2014-01-11T14:00:00.000Z,2600 Block Of E Sinto Av,Tuesday
-117.444674378008159,47.700574269546962,569,ASSAULT-SIMPLE,Assault,2014-01-11T13:19:00.000Z,2014-01-11T13:19:00.000Z,2300 Block Of W Wellesley Av,Friday
-117.444674378008159,47.700574269546962,570,THEFT-SHOPLIFTING,Theft,2014-01-11T13:19:00.000Z,2014-01-11T13:19:00.000Z,2300 Block Of W Wellesley Av,Friday
-117.405859916833549,47.741352723100775,571,THEFT-SHOPLIFTING,Theft,2014-01-11T14:02:00.000Z,2014-01-11T14:02:00.000Z,9200 Block Of N Colton St,Friday
-117.360355272635829,47.65159627123338,572,BURGLARY-COMMERCIAL,Burglary,2014-01-11T13:06:00.000Z,2014-01-11T13:06:00.000Z,500 Block Of S Thor St,Friday
-117.405661630290211,47.69688249260026,573,ASSAULT-SIMPLE,Assault,2014-01-11T14:42:00.000Z,2014-01-11T14:42:00.000Z,300 Block Of E Rich Av,Friday
-117.410988592639583,47.700983315861919,574,THEFT-SHOPLIFTING,Theft,2014-01-11T11:57:00.000Z,2014-01-11T11:57:00.000Z,4700 Block Of N Division St,Friday
-117.420747633876303,47.632729126024827,575,VEH-PROWL,Vehicle Prowling,2014-01-11T12:30:00.000Z,2014-01-11T17:30:00.000Z,600 Block Of W 24Th Av,Friday
-117.487877018660512,47.643169006434825,576,VEH-THEFT PLATES/TABS,Vehicle Theft,2014-01-11T17:00:00.000Z,2014-01-11T17:24:00.000Z,5300 Block Of W Sunset Hy ,Friday
-117.445856991747505,47.664444402567966,577,THEFT-FROM BUILDING,Theft,2014-01-11T00:00:00.000Z,2014-01-11T18:25:00.000Z,2300 Block Of W Broadway Av,Friday
-117.412019413850203,47.726115387641165,578,THEFT-SHOPLIFTING,Theft,2014-01-11T18:45:00.000Z,2014-01-11T18:45:00.000Z,7500 Block Of N Division St,Friday
-117.410901596787809,47.659260680016395,579,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T03:00:00.000Z,2014-01-11T19:05:00.000Z,200 Block Of N Division St,Friday
-117.410988592639583,47.700983315861919,580,THEFT-SHOPLIFTING,Theft,2014-01-11T17:18:00.000Z,2014-01-11T17:18:00.000Z,4700 Block Of N Division St,Friday
-117.42979379580764,47.69868999500131,581,VEH-PROWL,Vehicle Prowling,2014-01-11T18:20:00.000Z,2014-01-11T19:20:00.000Z,4400 Block Of N Adams St,Friday
-117.42979379580764,47.69868999500131,582,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T18:20:00.000Z,2014-01-11T19:20:00.000Z,4400 Block Of N Adams St,Friday
-117.405859659346177,47.706998090716951,583,ROBBERY,Robbery,2014-01-11T19:44:00.000Z,2014-01-11T19:44:00.000Z,N Lidgerwood St,Friday
-117.437359114730356,47.67985213019174,584,BURGLARY-COMMERCIAL,Burglary,2014-01-11T14:34:00.000Z,2014-01-11T14:34:00.000Z,1700 Block Of W Northwest Bl,Friday
-117.381160633052346,47.66652949193243,585,ASSAULT-SIMPLE,Assault,2014-01-11T18:58:00.000Z,2014-01-11T18:58:00.000Z,2000 Block Of E Cataldo Av,Friday
-117.421985062194082,47.709021509708776,586,VEH-PROWL,Vehicle Prowling,2014-01-11T19:30:00.000Z,2014-01-11T21:00:00.000Z,5600 Block Of N Wall St,Friday
-117.410932306291613,47.683029099696192,587,VEH-PROWL,Vehicle Prowling,2014-01-11T18:00:00.000Z,2014-01-11T21:00:00.000Z,2700 Block Of N Division St,Friday
-117.410932306291613,47.683029099696192,588,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T18:00:00.000Z,2014-01-11T21:00:00.000Z,2700 Block Of N Division St,Friday
-117.402189100143303,47.715106513777698,589,BURGLARY-COMMERCIAL,Burglary,2014-01-11T21:35:00.000Z,2014-01-11T21:35:00.000Z,500 Block Of E Francis Av,Friday
-117.379138683639596,47.727365707577377,590,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T21:37:00.000Z,2014-01-11T21:37:00.000Z,7700 Block Of N Crestline St,Friday
-117.443198036949312,47.709114025063414,591,BURGLARY-RESIDNTL,Burglary,2014-01-11T23:17:00.000Z,2014-01-11T23:17:00.000Z,5600 Block Of N Belt St,Friday
-117.402713504675546,47.717753993816046,592,ASSAULT-SIMPLE,Assault,2014-01-12T01:16:00.000Z,2014-01-12T01:16:00.000Z,6600 Block Of N Addison St,Saturday
-117.435089913776736,47.697517183738015,593,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-12T04:00:00.000Z,2014-01-12T04:10:00.000Z,4300 Block Of N Maple St,Saturday
-117.409761714163707,47.724766058831378,594,VEH-PROWL,Vehicle Prowling,2014-01-12T03:30:00.000Z,2014-01-12T05:00:00.000Z,0 Block Of E Cozza Dr,Saturday
-117.409761714163707,47.724766058831378,595,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-12T03:30:00.000Z,2014-01-12T05:00:00.000Z,0 Block Of E Cozza Dr,Saturday
-117.406930363752906,47.734200595339331,596,VEH-PROWL,Vehicle Prowling,2014-01-11T20:00:00.000Z,2014-01-12T05:50:00.000Z,8300 Block Of N Colton Pl,Friday
-117.406930363752906,47.734200595339331,597,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T20:00:00.000Z,2014-01-12T05:50:00.000Z,8300 Block Of N Colton Pl,Friday
-117.440557153883262,47.666103212047958,598,BURGLARY-GARAGE,Burglary,2014-01-11T12:00:00.000Z,2014-01-12T07:29:00.000Z,1900 Block Of W Dean Av,Friday
-117.435089177645594,47.697714741538924,599,BURGLARY-GARAGE,Burglary,2014-01-11T16:30:00.000Z,2014-01-12T09:15:00.000Z,4300 Block Of N Maple St,Friday
-117.416471514760886,47.655105903457375,600,VEH-THEFT,Vehicle Theft,2014-01-11T15:05:00.000Z,2014-01-11T15:15:00.000Z,S Bernard St,Friday
-117.377416371974959,47.695271683703972,601,VEH-PROWL,Vehicle Prowling,2014-01-12T00:30:00.000Z,2014-01-12T09:00:00.000Z,2200 Block Of E Lacrosse Av,Saturday
-117.377416371974959,47.695271683703972,602,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-12T00:30:00.000Z,2014-01-12T09:00:00.000Z,2200 Block Of E Lacrosse Av,Saturday
-117.351547414846195,47.664244556699131,603,VEH-THEFT,Vehicle Theft,2014-01-12T00:00:00.000Z,2014-01-12T09:32:00.000Z,4000 Block Of E Broadway Av,Saturday
-117.351547414846195,47.664244556699131,604,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-12T00:00:00.000Z,2014-01-12T09:32:00.000Z,4000 Block Of E Broadway Av,Saturday
-117.351547414846195,47.664244556699131,605,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-12T00:00:00.000Z,2014-01-12T09:32:00.000Z,4000 Block Of E Broadway Av,Saturday
-117.412087613569327,47.655745340171009,606,THEFT-FROM BUILDING,Theft,2014-01-11T19:30:00.000Z,2014-01-12T20:00:00.000Z,0 Block Of W Pacific Av,Friday
-117.379986850035849,47.714927068065833,607,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-01-10T18:00:00.000Z,2014-01-12T10:00:00.000Z,2000 Block Of E Francis Av,Thursday
-117.437225514749528,47.665241003269358,608,THEFT-OPEN AREA,Theft,2014-01-12T11:00:00.000Z,2014-01-12T11:00:00.000Z,1700 Block Of W Mallon Av,Saturday
-117.399287433330528,47.674827360535467,609,BURGLARY-FENCED AREA,Burglary,2014-01-11T17:30:00.000Z,2014-01-12T11:00:00.000Z,700 Block Of E Indiana Av,Friday
-117.41608335688241,47.689849408868938,610,THEFT-OPEN AREA,Theft,2014-01-12T08:06:00.000Z,2014-01-12T08:06:00.000Z,300 Block Of W Glass Av,Saturday
-117.404352564590013,47.690792122519632,611,BURGLARY-GARAGE,Burglary,2014-01-11T15:00:00.000Z,2014-01-12T11:50:00.000Z,400 Block Of E Gordon Av,Friday
-117.404352564590013,47.690792122519632,612,MALICIOUS MISCHIEF,Malicious Mischief,2014-01-11T15:00:00.000Z,2014-01-12T11:50:00.000Z,400 Block Of E Gordon Av,Friday
